









Frequency of observations in the selected location(s).:
Number of taxa: 	412

	Jan				Feb				Mar				Apr				May				Jun				Jul				Aug				Sep				Oct				Nov				Dec				
Northern Mockingbird	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015504	0.001292	0.0026144	0.010101	0.005848	0.0026596	0.0016	0.0	0.0	0.0014065	0.0035149	0.0015	0.0	0.0	0.003413	0.0	0.0	0.0	0.0	0.0	0.0	0.0017301	0.0	0.0	0.0015	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	
Eastern Bluebird	0.0	0.0	0.0	0.0	0.0081301	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.010989	0.0023256	0.0056657	0.0217054	0.0219638	0.0392157	0.0613276	0.0549708	0.0558511	0.064	0.0362416	0.0230216	0.0196906	0.029877	0.0203851	0.0181219	0.0219092	0.0221843	0.0153846	0.0151515	0.0137825	0.015674	0.0292165	0.0269841	0.017301	0.0040984	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Mountain Bluebird	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0518519	0.0063694	0.0060241	0.0	0.0	
Townsend's Solitaire	0.0108108	0.0	0.0015	0.0	0.0081301	0.0	0.0084746	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0020492	0.0	0.0	0.0015	0.0015	0.0	0.0	0.0	0.0	0.0	
Varied Thrush	0.0015	0.0113636	0.0	0.0	0.0081301	0.0	0.0084746	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0017301	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	
Veery	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0103359	0.0614379	0.0873016	0.1181287	0.1103723	0.088	0.1100671	0.1093525	0.0759494	0.0474517	0.00906	0.0032949	0.0046948	0.0119454	0.0	0.0037879	0.0015314	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Gray-cheeked Thrush	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002584	0.0065359	0.002886	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0094697	0.0107198	0.0188088	0.0159363	0.0047619	0.0	0.0020492	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Swainson's Thrush	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0064599	0.0522876	0.0562771	0.0584795	0.0944149	0.104	0.0724832	0.0748201	0.0829817	0.059754	0.0260476	0.0164745	0.0093897	0.0015	0.0118343	0.0511364	0.1148545	0.0909091	0.0531208	0.0190476	0.0034602	0.0	0.0035587	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Hermit Thrush	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0247253	0.0581395	0.0679887	0.0728682	0.0852713	0.1071895	0.1515152	0.1251462	0.1529255	0.1776	0.1744966	0.1913669	0.1490858	0.1564148	0.1121178	0.0939044	0.0406886	0.0204778	0.0260355	0.0492424	0.0490046	0.0470219	0.1075697	0.0698413	0.0743945	0.045082	0.0071174	0.002611	0.0	0.003663	0.0	0.0	0.0	0.0	0.0	
Catharus sp.	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015504	0.002584	0.0117647	0.0036075	0.0023392	0.0	0.0016	0.0013423	0.0028777	0.0014065	0.0017575	0.002265	0.0016474	0.0015649	0.0051195	0.0011834	0.0113636	0.0199081	0.0094044	0.0053121	0.0079365	0.0051903	0.0020492	0.0017794	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Wood Thrush	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015504	0.0077519	0.027451	0.034632	0.0327485	0.0199468	0.0176	0.0147651	0.0215827	0.0098453	0.0070299	0.00453	0.0049423	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
American Robin	0.0108108	0.0	0.0190476	0.0015	0.0	0.0092593	0.0169492	0.0142857	0.0380952	0.0526316	0.0915493	0.1463415	0.3563218	0.478022	0.5	0.4645892	0.4976744	0.4741602	0.4836601	0.549062	0.5497076	0.5571809	0.5488	0.5315436	0.4935252	0.4894515	0.4745167	0.3465459	0.3196046	0.2222222	0.1894198	0.1313609	0.094697	0.0918836	0.1285266	0.1527224	0.1603175	0.1453287	0.125	0.0996441	0.0417755	0.0121581	0.025641	0.0074074	0.0063694	0.0060241	0.0	0.0206897	
thrush sp.	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015649	0.0068259	0.0035503	0.0075758	0.0061256	0.0031348	0.0092961	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Northern Wheatear	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0011696	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Bohemian Waxwing	0.0378378	0.0227273	0.0095238	0.0142857	0.0081301	0.0015	0.0	0.0	0.0	0.0175439	0.0	0.0060976	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0035587	0.0313316	0.0455927	0.0512821	0.0222222	0.0318471	0.0240964	0.0072993	0.062069	
Cedar Waxwing	0.0324324	0.0015	0.0015	0.0142857	0.0081301	0.0092593	0.0254237	0.0	0.0095238	0.0087719	0.0	0.0015	0.0038314	0.0027473	0.0015	0.0014164	0.0031008	0.003876	0.0052288	0.0909091	0.1730994	0.2154255	0.2768	0.2483221	0.2935252	0.3488045	0.3427065	0.3227633	0.2800659	0.3333333	0.2952218	0.2201183	0.1325758	0.0842266	0.0485893	0.0517928	0.0095238	0.0224913	0.0122951	0.0124555	0.0078329	0.006079	0.010989	0.0	0.0	0.0060241	0.0072993	0.0015	
House Sparrow	0.0216216	0.0227273	0.0190476	0.0214286	0.0325203	0.0092593	0.059322	0.0142857	0.0285714	0.0263158	0.0352113	0.0060976	0.0114943	0.0054945	0.0069767	0.0042493	0.0046512	0.003876	0.0039216	0.0108225	0.019883	0.0159574	0.016	0.0120805	0.0115108	0.0196906	0.0193322	0.015855	0.014827	0.0140845	0.0102389	0.0047337	0.0037879	0.0091884	0.007837	0.001328	0.0111111	0.0069204	0.0081967	0.0142349	0.0261097	0.0091185	0.014652	0.0111111	0.0127389	0.0301205	0.0145985	0.0	
Eurasian Tree Sparrow	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0069767	0.0014164	0.0	0.001292	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
American Pipit	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0014164	0.0015504	0.0219638	0.0287582	0.0093795	0.0035088	0.0026596	0.0016	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0015	0.0151515	0.0535988	0.0940439	0.1088977	0.052381	0.0484429	0.0389344	0.0177936	0.002611	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Common Chaffinch	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Evening Grosbeak	0.0054054	0.0113636	0.0095238	0.0285714	0.0015	0.0277778	0.0423729	0.0015	0.0095238	0.0015	0.0211268	0.0121951	0.0114943	0.0164835	0.0116279	0.0212465	0.0186047	0.0348837	0.0183007	0.0050505	0.0023392	0.0039894	0.008	0.0053691	0.0028777	0.0070323	0.0123023	0.0056625	0.0098847	0.0140845	0.003413	0.0015	0.0015	0.0015	0.0015674	0.0015	0.0	0.0034602	0.0081967	0.0053381	0.0234987	0.0303951	0.032967	0.0259259	0.0318471	0.0120482	0.0218978	0.0137931	
Pine Grosbeak	0.0972973	0.1363636	0.0761905	0.0642857	0.0162602	0.0648148	0.1355932	0.0285714	0.0666667	0.0350877	0.0070423	0.0060976	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0071174	0.0339426	0.0395137	0.0732601	0.1	0.0573248	0.0662651	0.1021898	0.137931	
House Finch	0.0	0.0	0.0095238	0.0	0.0	0.0	0.0169492	0.0142857	0.0	0.0	0.0	0.0015	0.0076628	0.0027473	0.0	0.0014164	0.0015	0.005168	0.0013072	0.0021645	0.0015	0.0013298	0.0048	0.0040268	0.0086331	0.0070323	0.0035149	0.0033975	0.0065898	0.0093897	0.0017065	0.0011834	0.0018939	0.0015314	0.0015674	0.0039841	0.0015	0.0	0.0	0.0017794	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Purple Finch	0.0162162	0.0015	0.0095238	0.0071429	0.0162602	0.0185185	0.0084746	0.0	0.0015	0.0087719	0.028169	0.0182927	0.0268199	0.0824176	0.0837209	0.1416431	0.1472868	0.121447	0.1084967	0.1125541	0.0760234	0.0890957	0.1008	0.0805369	0.0863309	0.0801688	0.0755712	0.0577576	0.0906096	0.086072	0.0699659	0.0544379	0.0340909	0.0352221	0.0219436	0.0371846	0.0238095	0.0432526	0.0512295	0.0409253	0.0261097	0.0121581	0.018315	0.0074074	0.0063694	0.0015	0.0145985	0.0137931	
House/Purple Finch	0.0	0.0113636	0.0	0.0	0.0	0.0092593	0.0084746	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0031008	0.002584	0.0	7.215E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0016474	0.0015649	0.0017065	0.0	0.0037879	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0037037	0.0	0.0	0.0	0.0	
Redpoll	0.0540541	0.0568182	0.047619	0.05	0.0325203	0.1203704	0.2033898	0.0857143	0.1142857	0.0438596	0.028169	0.0121951	0.0498084	0.0549451	0.0511628	0.0169972	0.0077519	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0081967	0.0427046	0.0678851	0.0911854	0.1135531	0.1	0.089172	0.0481928	0.0656934	0.0551724	
Red Crossbill	0.0162162	0.0015	0.0015	0.0142857	0.0015	0.0092593	0.0084746	0.0015	0.0015	0.0175439	0.0070423	0.0060976	0.0	0.0	0.0046512	0.0014164	0.0077519	0.0015	0.0039216	0.002886	0.0035088	0.0093085	0.0128	0.0067114	0.0100719	0.0070323	0.0035149	0.0079275	0.014827	0.0234742	0.0085324	0.0023669	0.0015	0.0015314	0.0047022	0.0092961	0.0	0.0069204	0.0020492	0.0053381	0.002611	0.0	0.003663	0.0111111	0.0063694	0.0	0.0218978	0.0137931	
White-winged Crossbill	0.027027	0.0113636	0.0095238	0.0357143	0.0406504	0.0462963	0.0015	0.0015	0.0095238	0.0350877	0.0070423	0.0015	0.0038314	0.0	0.0023256	0.0014164	0.0015504	0.001292	0.0015	0.0021645	0.0	0.0026596	0.0064	0.0040268	0.0014388	0.0042194	0.0015	0.0011325	0.0015	0.0062598	0.0085324	0.0011834	0.0	0.0	0.0015	0.001328	0.0	0.0034602	0.0061475	0.0071174	0.0156658	0.006079	0.003663	0.0037037	0.0127389	0.0120482	0.0145985	0.0206897	
crossbill sp.	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0011696	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003663	0.0	0.0	0.0	0.0	0.0	
European Goldfinch	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0145985	0.0	
Pine Siskin	0.0108108	0.0340909	0.0190476	0.0857143	0.1056911	0.0925926	0.1440678	0.1285714	0.1714286	0.1929825	0.0915493	0.0609756	0.0574713	0.0604396	0.0697674	0.0665722	0.0697674	0.0297158	0.0640523	0.04329	0.0280702	0.0359043	0.0368	0.0053691	0.0057554	0.0056259	0.0158172	0.0101925	0.0197694	0.0140845	0.0187713	0.0094675	0.0094697	0.0137825	0.0360502	0.0424967	0.0301587	0.0397924	0.057377	0.0320285	0.0234987	0.0364742	0.0512821	0.0074074	0.0191083	0.0421687	0.0437956	0.0344828	
American Goldfinch	0.0324324	0.0909091	0.1238095	0.1214286	0.1463415	0.1481481	0.2118644	0.1	0.1428571	0.0789474	0.1126761	0.0731707	0.0766284	0.0961538	0.0837209	0.121813	0.1612403	0.2390181	0.2901961	0.3051948	0.2409357	0.2579787	0.296	0.2483221	0.276259	0.2630098	0.2776801	0.3001133	0.306425	0.3004695	0.2832765	0.2591716	0.2159091	0.1837672	0.1473354	0.0916335	0.0730159	0.0536332	0.0635246	0.1192171	0.1357702	0.1550152	0.1282051	0.1148148	0.1273885	0.1144578	0.1386861	0.1034483	
finch sp.	0.0	0.0	0.0	0.0285714	0.0162602	0.0092593	0.0	0.0142857	0.0095238	0.0350877	0.0070423	0.0	0.0191571	0.0054945	0.0069767	0.0014164	0.0077519	0.002584	0.0039216	7.215E-4	0.0046784	0.0013298	0.0016	0.0	0.0	0.0	0.0	0.0033975	0.0032949	0.0	0.003413	0.0	0.0018939	0.0061256	0.0047022	0.0039841	0.0079365	0.0051903	0.0102459	0.019573	0.0339426	0.0243161	0.018315	0.0185185	0.0127389	0.0120482	0.0	0.0206897	
Lapland Longspur	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0027473	0.0	0.0014164	0.0	0.001292	0.0052288	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.007657	0.0219436	0.0305445	0.031746	0.0588235	0.0614754	0.0569395	0.0130548	0.006079	0.0	0.0	0.0	0.0	0.0	0.0	
Chestnut-collared Longspur	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0017794	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Smith's Longspur	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Snow Bunting	0.0	0.0113636	0.0	0.0142857	0.0081301	0.0092593	0.0084746	0.0	0.0	0.0175439	0.0140845	0.0304878	0.0229885	0.021978	0.0139535	0.0212465	0.0108527	0.001292	0.0026144	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015873	0.0138408	0.1209016	0.3007117	0.232376	0.1519757	0.0769231	0.0148148	0.0063694	0.0015	0.0145985	0.0068966	
Grasshopper Sparrow	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003876	0.0039216	0.0122655	0.0187135	0.0199468	0.024	0.0228188	0.0158273	0.0028129	0.0158172	0.002265	0.0	0.0	0.0017065	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Chipping Sparrow	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0027473	0.0186047	0.0623229	0.124031	0.1912145	0.2143791	0.2409812	0.1988304	0.206117	0.2048	0.1932886	0.1640288	0.1561181	0.1757469	0.0951302	0.1021417	0.0923318	0.0648464	0.0745562	0.0549242	0.0719755	0.0423197	0.0504648	0.0333333	0.0121107	0.0061475	0.0	0.0	0.0030395	0.003663	0.0	0.0	0.0	0.0	0.0	
Clay-colored Sparrow	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0014164	0.0155039	0.0413437	0.0457516	0.04329	0.0479532	0.0731383	0.0512	0.0416107	0.0460432	0.0309423	0.056239	0.0294451	0.014827	0.0172144	0.0221843	0.0236686	0.0113636	0.0091884	0.007837	0.0146082	0.0126984	0.0	0.0	0.0	0.0	0.0030395	0.0	0.0	0.0	0.0	0.0	0.0	
Field Sparrow	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015504	0.0	0.0039216	0.0050505	0.005848	0.0053191	0.0176	0.0053691	0.0043165	0.0028129	0.0052724	0.0033975	0.0032949	0.0	0.0	0.0011834	0.0018939	0.0	0.0062696	0.001328	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Lark Sparrow	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	7.215E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015314	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Lark Bunting	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0026144	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
American Tree Sparrow	0.0054054	0.0	0.0095238	0.0142857	0.0	0.0	0.0254237	0.0	0.0	0.0263158	0.0422535	0.0426829	0.0574713	0.1126374	0.1209302	0.121813	0.0573643	0.0271318	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015674	0.001328	0.0190476	0.150519	0.1946721	0.1939502	0.0626632	0.0395137	0.007326	0.0037037	0.0063694	0.0	0.0072993	0.0015	
Fox Sparrow	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0153257	0.0247253	0.0488372	0.0339943	0.0015	0.002584	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0018939	0.0	0.0015674	0.0106242	0.0031746	0.0224913	0.022541	0.0106762	0.0	0.0030395	0.003663	0.0	0.0	0.0	0.0	0.0	
Dark-eyed Junco	0.0216216	0.0113636	0.0380952	0.0428571	0.0325203	0.0277778	0.1016949	0.0	0.0	0.0175439	0.0492958	0.054878	0.1072797	0.228022	0.2488372	0.1671388	0.1085271	0.0568475	0.0117647	0.0137085	0.0163743	0.0265957	0.0304	0.009396	0.0143885	0.02391	0.0193322	0.0124575	0.0065898	0.0172144	0.0102389	0.008284	0.0056818	0.0352221	0.0783699	0.1208499	0.1619048	0.2629758	0.2336066	0.1779359	0.1018277	0.1155015	0.0622711	0.0222222	0.0191083	0.0180723	0.0364964	0.0068966	
White-crowned Sparrow	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0056657	0.0511628	0.127907	0.1098039	0.040404	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0023669	0.0056818	0.0045942	0.0532915	0.1367862	0.1857143	0.1453287	0.0983607	0.0266904	0.0052219	0.0030395	0.003663	0.0037037	0.0	0.0	0.0	0.0	
Harris's Sparrow	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0047022	0.002656	0.0079365	0.017301	0.0102459	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
White-throated Sparrow	0.0	0.0	0.0	0.0	0.0081301	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.010989	0.0418605	0.1175637	0.1627907	0.2028424	0.2326797	0.2467532	0.1859649	0.1968085	0.2208	0.1812081	0.1510791	0.1097046	0.1370826	0.1234428	0.1021417	0.0516432	0.0682594	0.0568047	0.0738636	0.1209801	0.137931	0.1938911	0.1380952	0.0865052	0.0594262	0.024911	0.002611	0.006079	0.0	0.0037037	0.0	0.0060241	0.0145985	0.0015	
Vesper Sparrow	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0054945	0.0069767	0.0070822	0.0139535	0.0116279	0.0104575	0.0151515	0.0187135	0.0332447	0.0272	0.0174497	0.018705	0.0140647	0.0210896	0.0033975	0.0032949	0.0031299	0.0068259	0.0071006	0.0037879	0.0045942	0.0	0.0106242	0.0063492	0.0069204	0.0	0.0017794	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
LeConte's Sparrow	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0026144	7.215E-4	0.0015	0.0013298	0.0016	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0045942	0.0015	0.001328	0.0	0.0017301	0.0020492	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Nelson's Sparrow	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001328	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Savannah Sparrow	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0027473	0.0023256	0.0226629	0.0434109	0.0542636	0.0797386	0.0728716	0.0631579	0.0731383	0.0816	0.0671141	0.0892086	0.0534459	0.0474517	0.0271801	0.0131796	0.0219092	0.0187713	0.0366864	0.0378788	0.0643185	0.0611285	0.0730412	0.0396825	0.0121107	0.0040984	0.0035587	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Song Sparrow	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0070423	0.0	0.1800766	0.3296703	0.344186	0.4249292	0.3643411	0.3410853	0.4052288	0.4227994	0.4339181	0.4335106	0.4672	0.4966443	0.5151079	0.4739803	0.4885764	0.412231	0.2899506	0.2222222	0.1723549	0.1360947	0.1079545	0.143951	0.1363636	0.1686587	0.1285714	0.0882353	0.0348361	0.0177936	0.002611	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Lincoln's Sparrow	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0077519	0.0206718	0.0379085	0.015873	0.0105263	0.0066489	0.0048	0.0040268	0.0086331	0.0056259	0.0105448	0.00453	0.0032949	0.0078247	0.0051195	0.0118343	0.0265152	0.050536	0.0438871	0.063745	0.0603175	0.0449827	0.0061475	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Swamp Sparrow	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0027473	0.0046512	0.0410765	0.0651163	0.1059432	0.1045752	0.1096681	0.0888889	0.1196809	0.1216	0.1275168	0.1007194	0.0914205	0.1089631	0.0985277	0.0840198	0.0453834	0.0273038	0.0378698	0.0416667	0.0704441	0.0532915	0.1062417	0.1	0.0761246	0.0368852	0.019573	0.002611	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Spotted Towhee	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Eastern Towhee	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0142857	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0046512	0.003876	0.0104575	0.015873	0.0105263	0.0172872	0.0176	0.0134228	0.0086331	0.0084388	0.0105448	0.0033975	0.0065898	0.0015649	0.0	0.0	0.0	0.0015314	0.0015674	0.0	0.0015873	0.0017301	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
