









Frequency of observations in the selected location(s).:
Number of taxa: 	386

	Jan				Feb				Mar				Apr				May				Jun				Jul				Aug				Sep				Oct				Nov				Dec				
Sample Size:	112.0	94.0	145.0	125.0	115.0	192.0	197.0	63.0	58.0	55.0	78.0	163.0	145.0	154.0	157.0	330.0	272.0	381.0	561.0	986.0	668.0	509.0	379.0	598.0	361.0	409.0	358.0	419.0	260.0	303.0	290.0	555.0	305.0	339.0	290.0	426.0	331.0	478.0	282.0	383.0	184.0	136.0	89.0	105.0	60.0	36.0	166.0	100.0	

Brown-headed Cowbird	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0122699	0.0275862	0.1233766	0.1273885	0.0939394	0.0992647	0.0656168	0.0677362	0.0385396	0.0224551	0.0117878	0.0158311	0.0133779	0.0110803	0.00978	0.0083799	0.0286396	0.0038462	0.0033003	0.0206897	0.0108108	0.0131148	0.0029499	0.0034483	0.0046948	0.0	0.0041841	0.0070922	0.002611	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Rusty Blackbird	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0128205	0.0	0.0	0.025974	0.044586	0.0393939	0.0110294	0.0026247	0.0053476	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0294985	0.0689655	0.2112676	0.1963746	0.3138075	0.2375887	0.156658	0.076087	0.0147059	0.0561798	0.0285714	0.0166667	0.0	0.0	0.0	
Brewer's Blackbird	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0073529	0.0026247	0.0	0.0010142	0.001497	0.0	0.0026385	0.0	0.0027701	0.0	0.0	0.0023866	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0054348	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Rusty/Brewer's Blackbird	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0026247	0.0	0.0	0.002994	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0023474	0.0030211	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Common Grackle	0.0089286	0.0106383	0.0	0.024	0.0015	0.0104167	0.0203046	0.015873	0.0	0.0909091	0.1282051	0.2576687	0.2758621	0.3441558	0.2802548	0.2969697	0.2977941	0.2703412	0.3279857	0.2839757	0.3233533	0.3516699	0.4168865	0.3177258	0.1911357	0.2396088	0.2178771	0.1718377	0.1538462	0.1155116	0.1034483	0.1207207	0.1180328	0.1622419	0.1862069	0.2112676	0.1993958	0.2384937	0.2234043	0.1932115	0.1195652	0.0882353	0.0337079	0.0095238	0.0166667	0.0	0.0180723	0.0	
blackbird sp.	0.0	0.0	0.0	0.0	0.0	0.0	0.0050761	0.0	0.0	0.0	0.0	0.0122699	0.0206897	0.038961	0.0318471	0.0090909	0.0147059	0.0026247	0.0015	0.0010142	0.001497	0.0	0.0015	0.0016722	0.0027701	0.00489	0.0055866	0.0095465	0.0	0.0015	0.0034483	0.009009	0.0098361	0.0088496	0.0275862	0.0234742	0.021148	0.0188285	0.0177305	0.0208877	0.0054348	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	
Ovenbird	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0030303	0.0147059	0.1181102	0.2085561	0.2494929	0.257485	0.2278978	0.23219	0.2943144	0.1578947	0.1442543	0.0865922	0.0501193	0.0307692	0.0363036	0.0241379	0.0108108	0.0229508	0.0058997	0.0034483	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Worm-eating Warbler	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0026247	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Northern Waterthrush	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0147059	0.0524934	0.0713012	0.0628803	0.010479	0.0196464	0.0211082	0.0384615	0.0304709	0.00489	0.0111732	0.0071599	0.0076923	0.0132013	0.0137931	0.0108108	0.0032787	0.0029499	0.0034483	0.0	0.0030211	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Golden-winged Warbler	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0052493	0.0196078	0.0091278	0.002994	0.0	0.0	0.0050167	0.0	0.002445	0.0	0.0	0.0	0.0033003	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Blue-winged Warbler	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0026247	0.0071301	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Golden-winged/Blue-winged Warbler	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0010142	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Black-and-white Warbler	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0030303	0.0882353	0.2598425	0.3475936	0.2880325	0.260479	0.2318271	0.2480211	0.2474916	0.1828255	0.190709	0.1564246	0.1742243	0.1807692	0.1914191	0.1724138	0.1459459	0.1803279	0.0766962	0.0448276	0.0187793	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Tennessee Warbler	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0036765	0.0367454	0.2317291	0.1409736	0.0149701	0.0058939	0.0026385	0.0050167	0.0	0.0	0.0	0.0023866	0.0	0.029703	0.0517241	0.0630631	0.1213115	0.0530973	0.0206897	0.0140845	0.0090634	0.0062762	0.0035461	0.0052219	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Orange-crowned Warbler	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0060606	0.0036765	0.0393701	0.0356506	0.0060852	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0172414	0.0352113	0.0271903	0.0125523	0.0212766	0.0156658	0.0108696	0.0147059	0.0	0.0	0.0	0.0	0.0	0.0	
Nashville Warbler	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0030303	0.0661765	0.2335958	0.3012478	0.2210953	0.2170659	0.2003929	0.2005277	0.229097	0.1163435	0.0880196	0.0418994	0.0548926	0.0269231	0.0693069	0.1034483	0.1423423	0.242623	0.1887906	0.1103448	0.0962441	0.0453172	0.0104603	0.0	0.0078329	0.0	0.0147059	0.0	0.0	0.0	0.0	0.0	0.0	
Connecticut Warbler	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0040568	0.001497	0.0	0.0026385	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0018018	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Mourning Warbler	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0178253	0.035497	0.0643713	0.0392927	0.0316623	0.0167224	0.0193906	0.0122249	0.0083799	0.0119332	0.0038462	0.0165017	0.0310345	0.0036036	0.0032787	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Common Yellowthroat	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0036765	0.0498688	0.2513369	0.2941176	0.2844311	0.2200393	0.2532982	0.2257525	0.2022161	0.2298289	0.1731844	0.1431981	0.05	0.1089109	0.1413793	0.1747748	0.1704918	0.2300885	0.1241379	0.0892019	0.021148	0.0083682	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
American Redstart	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0183824	0.2440945	0.5080214	0.5791075	0.5658683	0.5834971	0.5408971	0.5401338	0.5290859	0.5501222	0.4385475	0.3436754	0.3346154	0.330033	0.362069	0.354955	0.3672131	0.2418879	0.0827586	0.0492958	0.0090634	0.0	0.0035461	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Kirtland's Warbler	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0017825	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Cape May Warbler	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0110294	0.0944882	0.1907308	0.0750507	0.0239521	0.0137525	0.0158311	0.0100334	0.0110803	0.00489	0.0027933	0.0119332	0.0230769	0.039604	0.0965517	0.0846847	0.0819672	0.0560472	0.0034483	0.0046948	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Northern Parula	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0220588	0.1653543	0.2994652	0.2160243	0.2065868	0.1984283	0.1741425	0.1856187	0.1578947	0.1100244	0.0391061	0.0357995	0.0384615	0.0330033	0.0689655	0.0504505	0.1180328	0.0855457	0.0206897	0.0164319	0.0030211	0.0041841	0.0035461	0.002611	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Magnolia Warbler	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0073529	0.0393701	0.1515152	0.1054767	0.1002994	0.0491159	0.0633245	0.0551839	0.0304709	0.0268949	0.0335196	0.0023866	0.0230769	0.019802	0.037931	0.0486486	0.0819672	0.0442478	0.0241379	0.0093897	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Bay-breasted Warbler	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0036765	0.0183727	0.14082	0.0557809	0.002994	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0066007	0.0137931	0.0342342	0.0491803	0.0176991	0.0103448	0.0070423	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Blackburnian Warbler	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0220588	0.0787402	0.2085561	0.1744422	0.1751497	0.1277014	0.1398417	0.1003344	0.0526316	0.0635697	0.0391061	0.0453461	0.0461538	0.0660066	0.0586207	0.0558559	0.0655738	0.0442478	0.0137931	0.0023474	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Northern Yellow Warbler	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0183824	0.1811024	0.3636364	0.3853955	0.3922156	0.3497053	0.3957784	0.2625418	0.2077562	0.198044	0.1340782	0.1384248	0.1230769	0.1419142	0.1137931	0.1099099	0.0918033	0.0442478	0.0275862	0.0046948	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Chestnut-sided Warbler	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0393701	0.171123	0.1257606	0.0808383	0.0609037	0.0659631	0.0702341	0.0526316	0.0440098	0.0167598	0.0023866	0.0076923	0.009901	0.0241379	0.0126126	0.052459	0.0324484	0.0172414	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Blackpoll Warbler	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007874	0.0713012	0.0547667	0.005988	0.0019646	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0068966	0.018018	0.0688525	0.0973451	0.1241379	0.0821596	0.0483384	0.0020921	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Bay-breasted/Blackpoll Warbler	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0068966	0.0018018	0.0032787	0.0058997	0.0034483	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Black-throated Blue Warbler	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0036765	0.0367454	0.0926916	0.0456389	0.0239521	0.0353635	0.0343008	0.0250836	0.0083102	0.0171149	0.0139665	0.0047733	0.0115385	0.0132013	0.0103448	0.0054054	0.0229508	0.0265487	0.0206897	0.0187793	0.0060423	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Palm Warbler	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0063694	0.0575758	0.1176471	0.1417323	0.1764706	0.0223124	0.001497	0.0058939	0.005277	0.0050167	0.0027701	0.00489	0.0027933	0.0015	0.0	0.0066007	0.0172414	0.0522523	0.1868852	0.2890855	0.2551724	0.2676056	0.1903323	0.1276151	0.0460993	0.0182768	0.0054348	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Pine Warbler	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0127389	0.0606061	0.1176471	0.0892388	0.1051693	0.0699797	0.0823353	0.0628684	0.0659631	0.0652174	0.0277008	0.0464548	0.0446927	0.0190931	0.0230769	0.0231023	0.0172414	0.0288288	0.0393443	0.0235988	0.0241379	0.0070423	0.0030211	0.0	0.0035461	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Yellow-rumped Warbler	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006135	0.0068966	0.0714286	0.1464968	0.2515152	0.4044118	0.4015748	0.399287	0.2687627	0.2065868	0.1669941	0.1794195	0.1789298	0.1218837	0.1784841	0.1927374	0.124105	0.1384615	0.1848185	0.2586207	0.3369369	0.3770492	0.4041298	0.3896552	0.3685446	0.3232628	0.3242678	0.2269504	0.1201044	0.0543478	0.0073529	0.0	0.0	0.0	0.0	0.0	0.0	
Yellow-throated Warbler	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Prairie Warbler	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0071301	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0020921	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Black-throated Green Warbler	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0121212	0.1580882	0.3412073	0.4385027	0.3833671	0.3188623	0.3438114	0.3166227	0.3494983	0.2686981	0.2860636	0.2569832	0.1551313	0.1307692	0.1683168	0.1827586	0.1441441	0.2196721	0.1769912	0.0793103	0.0539906	0.0120846	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Canada Warbler	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0052493	0.0427807	0.0628803	0.0209581	0.0157171	0.0131926	0.0117057	0.0	0.00489	0.0083799	0.0047733	0.0076923	0.009901	0.0206897	0.0198198	0.0196721	0.0058997	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Wilson's Warbler	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0052493	0.0499109	0.0425963	0.004491	0.0	0.0	0.0	0.0027701	0.0	0.0	0.0	0.0	0.0033003	0.0137931	0.018018	0.0229508	0.0324484	0.0137931	0.0	0.0	0.0020921	0.0035461	0.002611	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
new world warbler sp.	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0060606	0.0036765	0.015748	0.0071301	0.0020284	0.0015	0.0019646	0.005277	0.0015	0.0027701	0.00489	0.0055866	0.0095465	0.0153846	0.0231023	0.0172414	0.0288288	0.0327869	0.0294985	0.0448276	0.0258216	0.0060423	0.0062762	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Summer Tanager	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0073529	0.0	0.0	0.0081136	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Scarlet Tanager	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0036765	0.015748	0.1247772	0.0547667	0.0179641	0.0176817	0.0026385	0.0133779	0.0027701	0.007335	0.0111732	0.0023866	0.0	0.0066007	0.0137931	0.0108108	0.0	0.0029499	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Western Tanager	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0285205	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
tanager sp. (Piranga sp.)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0020921	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Northern Cardinal	0.0535714	0.0319149	0.0275862	0.048	0.0521739	0.0572917	0.0913706	0.0793651	0.0344828	0.1090909	0.1410256	0.2208589	0.1103448	0.1493506	0.1273885	0.1363636	0.1433824	0.1312336	0.1568627	0.0791075	0.0434132	0.0687623	0.0738786	0.0785953	0.0415512	0.0684597	0.0726257	0.1145585	0.0884615	0.0990099	0.1068966	0.0774775	0.0754098	0.0737463	0.0551724	0.0610329	0.0483384	0.1589958	0.1241135	0.1174935	0.1467391	0.125	0.0898876	0.0380952	0.0833333	0.1111111	0.1144578	0.02	
Rose-breasted Grosbeak	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0110294	0.0813648	0.1853832	0.0669371	0.0209581	0.021611	0.0131926	0.0317726	0.0083102	0.0122249	0.0167598	0.0214797	0.0230769	0.019802	0.0448276	0.027027	0.0163934	0.0235988	0.0068966	0.0023474	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Indigo Bunting	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0073529	0.0472441	0.1657754	0.153144	0.1302395	0.1335953	0.1424802	0.132107	0.1218837	0.1075795	0.0670391	0.0739857	0.05	0.0363036	0.0655172	0.0594595	0.0557377	0.0442478	0.0172414	0.028169	0.0090634	0.0020921	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Passerina sp.	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0035461	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Dickcissel	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0036765	0.0	0.0	0.0	0.0	0.0019646	0.0	0.0033445	0.0055402	0.002445	0.0015	0.0015	0.0	0.0	0.0	0.0	0.0032787	0.0029499	0.0068966	0.0046948	0.0030211	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
passerine sp.	0.0089286	0.0212766	0.0	0.008	0.0	0.0	0.0101523	0.0	0.0	0.0	0.0128205	0.006135	0.0	0.0	0.0	0.0030303	0.0	0.0015	0.0017825	0.0010142	0.0	0.0	0.0	0.0016722	0.0	0.00489	0.0	0.0095465	0.0	0.0033003	0.0	0.0018018	0.0131148	0.0058997	0.0034483	0.0023474	0.0060423	0.0020921	0.0035461	0.0052219	0.0	0.0	0.0224719	0.0095238	0.0	0.0	0.0060241	0.0	
bird sp.	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0026247	0.0	0.0	0.0	0.0	0.0	0.0	0.0055402	0.0	0.0	0.0023866	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0023474	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	

